category,compatibility,languages,name,price,rating,size
 Reference, OS X 10.9  , English,HEDict English Chinese,$1.99 ,2.5, 35.9 MB
 Education, OS X 10.9  , English,Hebrew FlashCards BASIC,Free,3.8, 6.7 MB
 Education, OS X 10.9  , English,Hebrew FlashCards,$14.99 ,3, 6.9 MB
 Reference, OS X 10.9  , English,Hebrew Bilingual Dictionary - by Fluo!,$2.99 ,1.3, 12 MB
 Education, OS X 10.11  , English,HEBREW - So Simple! | PrologDigital.com,Free,, 3.8 MB
 Education, OS X 10.8  , English,Hazard Perception Test Part 2,$2.99 ,, 265 MB
 Education, OS X 10.8  , English,Hazard Perception Test Part 1,$2.99 ,, 712.5 MB
 Education, OS 10.12  , English,Hazard Perception Test 2019,Free,5, 62.6 MB
 Education, OS X 10.6  , English,Hazard Perception Test - Volume 2,$0.99 ,, 363.6 MB
 Education, OS X 10.5  , English,Hazard Perception Test,$0.99 ,1, 360.2 MB
 Developer Tools, OS 10.13  , English,Haskell,$24.99 ,5, 245.2 MB
 Education, OS X 10.6 , English,Harry and the Haunted House,$9.99 ,5, 116.7 MB
 Music, OS X 10.9.0  , English,Harmony and Chord Progressions,$13.99 ,, 372.7 MB
 Music, OS X 10.11  , English,Harmonomics,$7.99 ,5, 8.1 MB
 News, OS X 10.11  , English,Harmonica Master Class,$4.99 ,, 3.7 MB
 Music, OS X 10.11  , English,Harmonica Lessons,$4.99 ,1, 2.5 MB
 Music, OS X 10.4.0  , English,Harmonic Series,$2.99 ,5, 15.6 MB
 Games, OS 10.12.6  , English,Happy Train,$1.99 ,5, 28.2 MB
 Games, OS 10.12.6  , English,Happy Tractor,Free,, 30.6 MB
 Games, OS 10.12.6  , English,Happy Solitaire,Free,1, 23.9 MB
 Games, OS 10.12.6  , English,Happy Nonogram,$1.99 ,5, 21.5 MB
 Games, OS 10.12.6  , English,Happy Music,$1.99 ,, 24.3 MB
 Games, OS X 10.7  , English,Happy Farm For Kids,$1.99 ,, 26.1 MB
 Games, OS 10.12.6  , English,Happy Architect,Free,, 20.8 MB
 Games, OS 10.12.6  , English,Happy Airplane,Free,5, 27.5 MB
 Education, OS 10.12.6  , English,Happy ABC,Free,, 22.9 MB
 Entertainment, OS X 10.6  ," English, Portuguese",Hangman!!!,$0.99 ,2.8, 1.7 MB
 Education, OS X 10.5.0 , English,Hangman PLUS - Sight Words Edition,$1.99 ,2.5, 13.8 MB
 Business, OS X 10.8  , English,Handy Templates - for MS PowerPoint Edition,$9.99 ,, 29.1 MB
 Education, OS X 10.11  , English,Handy Art Reference Tool,$4.99 ,3.5, 63.3 MB
 Games, OS X 10.8  , English,Handwriting HD,$1.99 ,3, 19.8 MB
 Medical, OS X 10.9.0  , English,Hand Acupuncture,,, 65.5 MB
 Medical, OS X 10.8  , English,Hand & Wrist Pro III with Animations,$9.99 ,2, 343.9 MB
 Education, OS X 10.10.0  ," English, Amharic, Arabic, Bengali, Bulgarian, Catalan, Croatian, Czech, Danish, Dutch, Estonian, Filipino, Finnish, French, German, Greek, Gujarati, Hebrew, Hindi, Hungarian, Indonesian, Italian, Japanese, Kannada, Korean, Latvian, Lithuanian, Malay, Malayalam, Marathi, Norwegian BokmÃ¥l, Persian, Polish, Portuguese, Romanian, Russian, Serbian, Simplified Chinese, Slovak, Slovenian, Spanish, Swahili, Swedish, Tamil, Telugu, Thai, Traditional Chinese, Turkish, Ukrainian, Vietnamese",HamStudy.org Desktop,$3.99 ,5, 65.1 MB
 Education, OS X 10.11  , English,Ham Radio Pro,$4.99 ,, 3.3 MB
 Education, OS X 10.11  , English,Ham Radio,$6.99 ,, 3.8 MB
 Education, OS 10.12  ,,Ham Exam Canada Test Prep,$19.99 ,, 51.9 MB
 Graphics & Design, OS X 10.6  ," English, French, German, Italian, Japanese, Spanish",Halloween Fonts: Free Commercial Use Holiday Fonts,Free,3.3, 2.7 MB
 Music, OS X 10.9.0  , English,HALion Sonic Revealed Course,$13.99 ,, 347.2 MB
 Education, OS X 10.5 , English,Halfway Hawaii,Free,5, 3.9 MB
 Music, OS X 10.10  , English,GuitarLayers,$39.99 ,4, 32.8 MB
 Music, OS X 10.7  , English,Guitar Tuner Simple,$0.99 ,1.7, 27.2 MB
 Music, OS X 10.11  , English,Guitar Tabs X,$7.99 ,2.8, 4.8 MB
 Music, OS X 10.9.0  , English,Guitar Pedalboard Setup Course,$6.99 ,, 831.9 MB
 Music, OS X 10.11  , English,Guitar Riffs Revealed,$6.99 ,, 5 MB
 Music, OS X 10.11  , English,Guitar Notes,$2.99 ,, 203.6 MB
 Music, OS X 10.11  , English,Guitar Lessons Beginners Class,$4.99 ,, 3.6 MB
 Music, OS X 10.8  , English,Guitar Jam Tracks - Scale Trainer & Practice Buddy,$9.99 ,3, 2.1 GB
 Music, OS X 10.9  ,,Guitar Chords Lite,Free,3.3, 19.4 MB
 Music, OS X 10.10.1  , English,Guitar 3D - Basic Chords,$4.99 ,3.7, 28.2 MB
 Education, OS X 10.11  , English,Guides For Wordpress,$5.99 ,, 2.2 MB
 Education, OS X 10.11  , English,Guides For MS Powerpoint,$4.99 ,, 3.9 MB
 Games, OS X 10.11  , English,Guides For MS Flight Simulator,$6.99 ,, 7.1 MB
 Education, OS X 10.11  , English,Guides For Microsoft Excel,$4.99 ,, 2.7 MB
 Education, OS X 10.11  , English,Guided Reading Level C: School Version,$4.99 ,, 18.5 MB
 Education, OS X 10.11  , English,Guided Reading Level C,Free,, 18.3 MB
 Music, OS X 10.9.0  , English,Guide To Cubase From Ask.Video,$6.99 ,, 283.4 MB
 Social Networking, OS 10.13  , English,Guide Human,Free,, 6.6 MB
 Music, OS X 10.9.0  , English,Guide For Moog Sub 37 Synth,$13.99 ,5, 715.9 MB
 Education, OS 10.14  , English,GT Fractals,Free,, 4 MB
 Education, OS 10.12  ,,GroundSchool UK PPL IMC Rating,$19.99 ,, 66.6 MB
 Education, OS 10.12  ,,GroundSchool CANADA INRAT,$44.99 ,, 145.3 MB
 Developer Tools, OS X 10.7.4  , English,GroovyPoint,$0.99 ,5, 67.3 MB
 Education, OS 10.12  , English,Gridded,Free,5, 6.9 MB
 Education, OS X 10.6  , English,Green Plumbing Exam Prep,$6.99 ,, 1.1 MB
 Entertainment, OS X 10.8  ," English, Russian",Green Patrol,$1.99 ,1, 46.8 MB
 Education, OS X 10.5.0  ,,Greek and Latin roots finder,Free,, 1.9 MB
 Games, OS X 10.6 , English,Greatest Artists Jigsaw Puzzle,$4.99 ,4.5, 69.6 MB
 Education, OS X 10.7 , English,GRE Verbal section preparation,$4.99 ,1, 2 MB
 Education, OS X 10.8  , English,GRE Math Review - Super Edition,$4.99 ,4.5, 25.6 MB
 Education, OS X 10.8  , English,GRE Math - Geometry Review,$4.99 ,, 10.4 MB
 Education, OS X 10.8  , English,GRE Math - Data Analysis Review,$4.99 ,, 10.1 MB
 Education, OS X 10.8  , English,GRE Math - Arithmetic Review,$4.99 ,, 5.1 MB
 Education, OS X 10.8  , English,GRE Math - Algebra Review,$4.99 ,, 9.8 MB
 Education, OS X 10.8  , English,GRE,$5.99 ,1, 2.6 MB
 Medical, OS X 10.7  , English,Grayâ€™s Anatomy HD for Students,$9.99 ,5, 582.5 MB
 Medical, OS X 10.7  , English,Gray's Anatomy Premium Edition,,3.3, 571.5 MB
 Medical, OS X 10.7  , English,Gray's Anatomy,,, 52.6 MB
 Education, OS X 10.9  , English,Gravity!,$0.99 ,5, 248.4 KB
 Education, OS X 10.7  , English,Gravity Lab,Free,5, 400 KB
 Entertainment, OS X 10.6 , English,Gravilux,$1.99 ,4.6, 297.6 KB
 Education, OS X 10.6  ," English, Danish, French, Spanish",Graphmatica,$24.99 ,3, 2.1 MB
 Education, OS X 10.6 , English,Graphing Calculator Lite,$14.99 ,5, 1.7 MB
 Education, OS X 10.6 , English,Graphing Calculator Viewer,Free,2, 1.7 MB
 Education, OS 10.12  , English,Graphing Calculator 4,$59.99 ,4.2, 3.5 MB
 Education, OS X 10.7.4  , English,Graphing Calculator 3D Pro,$299.99 ,, 63.2 MB
 Education, OS X 10.7.4  , English,Graphing Calculator 3D,$19.99 ,4.2, 62 MB
 Education, OS X 10.8 , English,Graphing Calculator,$2.99 ,1, 3.2 MB
 Video, OS X 10.9  , English,"Graphics, Titles, Transitions and Themes for FCP X",$13.99 ,, 309.6 MB
 Utilities, OS 10.12  ," English, French, German, Spanish",GraphCalcPro,$0.99 ,5, 5.7 MB
 Productivity, OS X 10.11  , English,Graph IDE CE,Free,5, 51 MB
 Productivity, OS X 10.11  , English,Graph IDE,$249.99 ,, 50.7 MB
 Productivity, OS X 10.11  , English,Graph,Free,, 20 MB
 Reference, OS 10.13  ," English, Italian, Russian",Unabridged Dictionaries Hoepli,,, 16.9 MB
 Education, OS 10.15  ," English, German, Portuguese, Spanish",Grammatisch,Free,, 38.4 MB
 Education, OS X 10.8  , English,Grammar Up - Phrasal Verbs,$4.99 ,, 3.7 MB
 Education, OS X 10.8  , English,Grammar Up,$4.99 ,, 5.4 MB
 Education, OS X 10.7 , English,Grammar Pop Winterfest,$1.99 ,3, 29.2 MB
 Education, OS X 10.8  , English,Grammar Express - Tenses,$4.99 ,, 7.9 MB
 Education, OS X 10.8  , English,Grammar Express - Super Edition,$19.99 ,2, 19.2 MB
 Education, OS X 10.8  , English,Grammar Express - Prepositions,$1.99 ,, 3.3 MB
 Education, OS X 10.8  , English,Grammar Express - Parts of Speech,$2.99 ,5, 3.6 MB
 Education, OS X 10.8  , English,Grammar Express - Active & Passive Voice,$2.99 ,, 5.9 MB
